Description	ID	Arabidopsis	Medicago	Coffe
Cc07_g02220	Cc07_g02230_13176	5	2	2
Cc07_g02230	Cc07_g02240_13177	0	0	1
Cc07_g02240	Cc07_g02250_13178	0	0	1
Cc07_g02250	Cc07_g02260_13179	0	0	1
Cc07_g02260	Cc07_g02360_13180	0	0	1
Cc07_g02360	Cc07_g02400_13181	0	0	1
Cc07_g02400	Cc07_g02420_13182	0	0	1
Cc07_g02420	Cc07_g02480_13183	0	0	1
Cc07_g02480	Cc07_g02490_13184	0	0	1
Cc07_g02490	Cc07_g02510_13185	0	0	1
Cc07_g02510	Cc07_g02530_13186	0	0	1
Cc07_g02530	Cc07_g02550_13187	5	0	1
Cc07_g02550	Cc07_g02640_13188	0	2	2
Cc07_g02640	Cc07_g02660_13189	0	0	1
Cc07_g02660	Cc07_g02670_13190	0	0	1
Cc07_g02670	Cc07_g02710_13191	0	0	1
Cc07_g02710	Cc07_g02720_13192	0	0	1
Cc07_g02720	Cc07_g02760_13193	0	0	1
Cc07_g02760	Cc07_g02840_13194	0	0	1
Cc07_g02840	Cc07_g02880_13195	1	0	2
Cc07_g02880	Cc07_g02890_13196	0	0	1
Cc07_g02890	Cc07_g02900_13197	0	0	1
Cc07_g02900	Cc07_g02920_13198	3	0	1
Cc07_g02920	Cc07_g02930_13199	0	0	1
Cc07_g02930	Cc07_g02950_13200	0	0	1
Cc07_g02950	Cc07_g02980_13201	0	0	1
Cc07_g02980	Cc07_g03050_13202	0	0	1
Cc07_g03050	Cc07_g03060_13203	0	0	1
Cc07_g03060	Cc07_g03070_13204	0	0	1
Cc07_g03070	Cc07_g03090_13205	0	0	1
Cc07_g03090	Cc07_g03310_13206	0	0	1
Cc07_g03310	Cc07_g03370_13207	0	0	1
Cc07_g03370	Cc07_g03400_13208	2	4	1
Cc07_g03400	Cc07_g03410_13209	0	0	1
Cc07_g03410	Cc07_g03460_13210	0	0	1
Cc07_g03460	Cc07_g03480_13211	3	2	2
Cc07_g03480	Cc07_g03500_13212	0	0	1
Cc07_g03500	Cc07_g03510_13213	0	0	1
Cc07_g03510	Cc07_g03530_13214	0	0	1
Cc07_g03530	Cc07_g03700_13215	0	0	1
Cc07_g03700	Cc07_g03710_13216	0	0	1
Cc07_g03710	Cc07_g03730_13217	6	5	2
Cc07_g03730	Cc07_g03760_13218	0	0	1
Cc07_g03760	Cc07_g03820_13219	0	0	1
Cc07_g03820	Cc07_g03870_13220	0	0	1
Cc07_g03870	Cc07_g03890_13221	0	0	1
Cc07_g03890	Cc07_g03900_13222	1	0	1
Cc07_g03900	Cc07_g03970_13223	0	0	1
Cc07_g03970	Cc07_g03980_13224	0	0	1
Cc07_g03980	Cc07_g04000_13225	0	0	1
Cc07_g04000	Cc07_g04010_13226	0	0	1
Cc07_g04010	Cc07_g04020_13227	1	0	1
Cc07_g04020	Cc07_g04090_13228	0	0	1
Cc07_g04090	Cc07_g04100_13229	0	0	1
Cc07_g04100	Cc07_g04110_13230	0	0	1
Cc07_g04110	Cc07_g04120_13231	0	0	1
Cc07_g04120	Cc07_g04140_13232	0	0	1
Cc07_g04140	Cc07_g04150_13233	0	0	1
Cc07_g04150	Cc07_g04190_13234	0	0	1
Cc07_g04190	Cc07_g04230_13235	1	3	1
Cc07_g04230	Cc07_g04240_13236	1	2	1
Cc07_g04240	Cc07_g04250_13237	1	0	1
Cc07_g04250	Cc07_g04270_13238	0	0	1
Cc07_g04270	Cc07_g04280_13239	3	1	2
Cc07_g04280	Cc07_g04330_13240	0	0	1
Cc07_g04330	Cc07_g04360_13241	0	0	1
Cc07_g04360	Cc07_g04390_13242	0	0	1
Cc07_g04390	Cc07_g04410_13243	0	0	2
Cc07_g04410	Cc07_g04460_13244	0	0	1
Cc07_g04460	Cc07_g04470_13245	1	0	1
Cc07_g04470	Cc07_g04480_13246	0	0	1
Cc07_g04480	Cc07_g04490_13247	0	0	1
Cc07_g04490	Cc07_g04540_13248	6	6	3
Cc07_g04540	Cc07_g04580_13249	0	0	1
Cc07_g04580	Cc07_g04690_13250	0	0	1
Cc07_g04690	Cc07_g04700_13251	0	0	1
Cc07_g04700	Cc07_g04720_13252	0	0	1
Cc07_g04720	Cc07_g04800_13253	0	0	1
Cc07_g04800	Cc07_g04810_13254	0	0	1
Cc07_g04810	Cc07_g04820_13255	0	0	2
Cc07_g04820	Cc07_g04890_13256	0	0	1
Cc07_g04890	Cc07_g04910_13257	0	0	1
Cc07_g04910	Cc07_g04970_13258	0	0	1
Cc07_g04970	Cc07_g05030_13259	2	1	3
Cc07_g05030	Cc07_g05080_13260	0	0	1
Cc07_g05080	Cc07_g05090_13261	0	0	1
Cc07_g05090	Cc07_g05100_13262	0	0	1
Cc07_g05100	Cc07_g05110_13263	0	0	1
Cc07_g05110	Cc07_g05130_13264	0	0	1
Cc07_g05130	Cc07_g05140_13265	0	0	1
Cc07_g05140	Cc07_g05250_13266	0	0	1
Cc07_g05250	Cc07_g05270_13267	0	0	1
Cc07_g05270	Cc07_g05280_13268	0	0	1
Cc07_g05280	Cc07_g05300_13269	0	0	1
Cc07_g05300	Cc07_g05310_13270	1	0	1
Cc07_g05310	Cc07_g05380_13271	0	0	1
Cc07_g05380	Cc07_g05400_13272	0	0	1
Cc07_g05400	Cc07_g05410_13273	1	0	1
Cc07_g05410	Cc07_g05450_13274	0	0	1
Cc07_g05450	Cc07_g05490_13275	0	1	1
Cc07_g05490	Cc07_g05520_13276	0	0	2
Cc07_g05520	Cc07_g05580_13277	0	0	1
Cc07_g05580	Cc07_g05640_13278	1	20	1
Cc07_g05640	Cc07_g05690_13279	2	2	1
Cc07_g05690	Cc07_g05700_13280	0	0	1
Cc07_g05700	Cc07_g05730_13281	7	17	2
Cc07_g05730	Cc07_g05760_13282	3	5	2
Cc07_g05760	Cc07_g05770_13283	0	0	1
Cc07_g05770	Cc07_g05810_13284	0	0	1
Cc07_g05810	Cc07_g05820_13285	0	0	1
Cc07_g05820	Cc07_g05860_13286	12	7	6
Cc07_g05860	Cc07_g05890_13287	0	0	1
Cc07_g05890	Cc07_g05910_13288	1	0	1
Cc07_g05910	Cc07_g05930_13289	0	0	1
Cc07_g05930	Cc07_g05960_13290	0	0	1
Cc07_g05960	Cc07_g05970_13291	0	0	1
Cc07_g05970	Cc07_g05990_13292	0	0	1
Cc07_g05990	Cc07_g06010_13293	4	1	1
Cc07_g06010	Cc07_g06050_13294	0	0	1
Cc07_g06050	Cc07_g06060_13295	0	0	1
Cc07_g06060	Cc07_g06210_13296	0	0	1
Cc07_g06210	Cc07_g06270_13297	2	0	2
Cc07_g06270	Cc07_g06300_13298	4	0	1
Cc07_g06300	Cc07_g06310_13299	0	0	1
Cc07_g06310	Cc07_g06320_13300	0	0	1
Cc07_g06320	Cc07_g06330_13301	0	0	1
Cc07_g06330	Cc07_g06360_13302	0	0	1
Cc07_g06360	Cc07_g06390_13303	0	0	1
Cc07_g06390	Cc07_g06480_13304	2	2	1
Cc07_g06480	Cc07_g06530_13305	0	0	1
Cc07_g06530	Cc07_g06550_13306	0	2	1
Cc07_g06550	Cc07_g06580_13307	1	1	7
Cc07_g06580	Cc07_g06620_13308	0	0	3
Cc07_g06620	Cc07_g06670_13309	2	0	1
Cc07_g06670	Cc07_g06710_13310	0	0	1
Cc07_g06710	Cc07_g06740_13311	3	5	5
Cc07_g06740	Cc07_g06780_13312	1	1	1
Cc07_g06780	Cc07_g06810_13313	0	0	1
Cc07_g06810	Cc07_g06910_13314	0	0	1
Cc07_g06910	Cc07_g06920_13315	0	0	1
Cc07_g06920	Cc07_g06940_13316	4	2	1
Cc07_g06940	Cc07_g06950_13317	0	0	1
Cc07_g06950	Cc07_g07010_13318	0	0	1
Cc07_g07010	Cc07_g07070_13319	3	5	3
Cc07_g07070	Cc07_g07140_13320	0	0	1
Cc07_g07140	Cc07_g07190_13321	0	0	1
Cc07_g07190	Cc07_g07280_13322	1	0	1
Cc07_g07280	Cc07_g07290_13323	0	0	1
Cc07_g07290	Cc07_g07320_13324	0	0	1
Cc07_g07320	Cc07_g07330_13325	7	4	4
Cc07_g07330	Cc07_g07340_13326	2	0	1
Cc07_g07340	Cc07_g07450_13327	0	0	1
Cc07_g07450	Cc07_g07460_13328	0	0	1
Cc07_g07460	Cc07_g07470_13329	0	0	1
Cc07_g07470	Cc07_g07520_13330	0	0	1
Cc07_g07520	Cc07_g07550_13331	4	0	1
Cc07_g07550	Cc07_g07580_13332	4	0	1
Cc07_g07580	Cc07_g07620_13333	0	0	1
Cc07_g07620	Cc07_g07630_13334	0	0	1
Cc07_g07630	Cc07_g07660_13335	0	0	1
Cc07_g07660	Cc07_g07690_13336	0	0	1
Cc07_g07690	Cc07_g07700_13337	1	0	1
Cc07_g07700	Cc07_g07710_13338	0	0	1
Cc07_g07710	Cc07_g07720_13339	0	0	1
Cc07_g07720	Cc07_g07750_13340	2	1	1
Cc07_g07750	Cc07_g07800_13341	0	0	1
Cc07_g07800	Cc07_g07920_13342	0	0	1
Cc07_g07920	Cc07_g07940_13343	0	0	1
Cc07_g07940	Cc07_g07950_13344	0	0	1
Cc07_g07950	Cc07_g07960_13345	0	0	1
Cc07_g07960	Cc07_g08030_13346	0	0	1
Cc07_g08030	Cc07_g08050_13347	0	1	3
Cc07_g08050	Cc07_g08060_13348	0	0	1
Cc07_g08060	Cc07_g08100_13349	0	0	1
Cc07_g08100	Cc07_g08110_13350	0	0	1
Cc07_g08110	Cc07_g08130_13351	2	0	1
Cc07_g08130	Cc07_g08160_13352	0	0	1
Cc07_g08160	Cc07_g08180_13353	0	0	1
Cc07_g08180	Cc07_g08190_13354	0	0	1
Cc07_g08190	Cc07_g08200_13355	1	0	1
Cc07_g08200	Cc07_g08290_13356	0	3	1
Cc07_g08290	Cc07_g08320_13357	2	0	1
Cc07_g08320	Cc07_g08340_13358	0	0	1
Cc07_g08340	Cc07_g08350_13359	0	0	1
Cc07_g08350	Cc07_g08480_13360	0	0	1
Cc07_g08480	Cc07_g08490_13361	0	0	1
Cc07_g08490	Cc07_g08500_13362	1	6	2
Cc07_g08500	Cc07_g08520_13363	0	0	1
Cc07_g08520	Cc07_g08530_13364	3	3	3
Cc07_g08530	Cc07_g08630_13365	2	1	1
Cc07_g08630	Cc07_g08650_13366	0	0	1
Cc07_g08650	Cc07_g08660_13367	0	0	1
Cc07_g08660	Cc07_g08720_13368	0	0	1
Cc07_g08720	Cc07_g08730_13369	5	3	2
Cc07_g08730	Cc07_g08740_13370	3	0	1
Cc07_g08740	Cc07_g08800_13371	6	6	3
Cc07_g08800	Cc07_g08810_13372	0	0	1
Cc07_g08810	Cc07_g08820_13373	0	0	1
Cc07_g08820	Cc07_g08850_13374	0	0	1
Cc07_g08850	Cc07_g08870_13375	2	0	1
Cc07_g08870	Cc07_g08890_13376	3	1	1
Cc07_g08890	Cc07_g08920_13377	0	0	1
Cc07_g08920	Cc07_g08960_13378	1	0	1
Cc07_g08960	Cc07_g08970_13379	4	4	4
Cc07_g08970	Cc07_g08980_13380	2	0	1
Cc07_g08980	Cc07_g09000_13381	0	0	2
Cc07_g09000	Cc07_g09020_13382	0	0	1
Cc07_g09020	Cc07_g09140_13383	0	0	1
Cc07_g09140	Cc07_g09200_13384	5	11	5
Cc07_g09200	Cc07_g09230_13385	0	0	1
Cc07_g09230	Cc07_g09260_13386	0	0	1
Cc07_g09260	Cc07_g09290_13387	2	0	1
Cc07_g09290	Cc07_g09320_13388	0	0	1
Cc07_g09320	Cc07_g09350_13389	2	1	2
Cc07_g09350	Cc07_g09370_13390	0	0	1
Cc07_g09370	Cc07_g09470_13391	0	0	1
Cc07_g09470	Cc07_g09480_13392	0	0	1
Cc07_g09480	Cc07_g09490_13393	0	0	1
Cc07_g09490	Cc07_g09510_13394	0	0	1
Cc07_g09510	Cc07_g09530_13395	4	2	1
Cc07_g09530	Cc07_g09550_13396	0	0	1
Cc07_g09550	Cc07_g09610_13397	0	0	1
Cc07_g09610	Cc07_g09840_13398	0	0	1
Cc07_g09840	Cc07_g09880_13399	0	0	1
Cc07_g09880	Cc07_g09990_13400	0	0	1
Cc07_g09990	Cc07_g10010_13401	0	0	1
Cc07_g10010	Cc07_g10050_13402	0	0	1
Cc07_g10050	Cc07_g10070_13403	2	2	2
Cc07_g10070	Cc07_g10090_13404	0	0	1
Cc07_g10090	Cc07_g10100_13405	0	0	1
Cc07_g10100	Cc07_g10140_13406	0	0	1
Cc07_g10140	Cc07_g10150_13407	0	0	1
Cc07_g10150	Cc07_g10180_13408	0	0	1
Cc07_g10180	Cc07_g10280_13409	1	0	1
Cc07_g10280	Cc07_g10350_13410	0	0	1
Cc07_g10350	Cc07_g10380_13411	0	0	1
Cc07_g10380	Cc07_g10400_13412	3	2	1
Cc07_g10400	Cc07_g10410_13413	0	0	1
Cc07_g10410	Cc07_g10450_13414	1	0	2
Cc07_g10450	Cc07_g10560_13415	1	0	2
Cc07_g10560	Cc07_g10620_13416	0	0	1
Cc07_g10620	Cc07_g10680_13417	0	0	4
Cc07_g10680	Cc07_g10700_13418	0	0	1
Cc07_g10700	Cc07_g10760_13419	0	0	1
Cc07_g10760	Cc07_g10800_13420	0	0	1
Cc07_g10800	Cc07_g10810_13421	0	0	1
Cc07_g10810	Cc07_g10830_13422	0	0	1
Cc07_g10830	Cc07_g10840_13423	2	0	1
Cc07_g10840	Cc07_g11160_13424	0	0	1
Cc07_g11160	Cc07_g11180_13425	0	0	1
Cc07_g11180	Cc07_g11190_13426	1	2	2
Cc07_g11190	Cc07_g11370_13427	1	1	1
Cc07_g11370	Cc07_g11380_13428	0	0	1
Cc07_g11380	Cc07_g11420_13429	0	0	1
Cc07_g11420	Cc07_g11430_13430	1	1	1
Cc07_g11430	Cc07_g11500_13431	0	0	1
Cc07_g11500	Cc07_g11510_13432	0	0	1
Cc07_g11510	Cc07_g11540_13433	1	0	1
Cc07_g11540	Cc07_g11570_13434	2	0	1
Cc07_g11570	Cc07_g11600_13435	0	0	1
Cc07_g11600	Cc07_g11640_13436	1	0	1
Cc07_g11640	Cc07_g11660_13437	0	2	1
Cc07_g11660	Cc07_g11730_13438	2	2	1
Cc07_g11730	Cc07_g11750_13439	0	0	1
Cc07_g11750	Cc07_g11790_13440	0	0	1
Cc07_g11790	Cc07_g11840_13441	0	0	1
Cc07_g11840	Cc07_g11890_13442	0	0	1
Cc07_g11890	Cc07_g11900_13443	0	2	2
Cc07_g11900	Cc07_g11970_13444	1	0	1
Cc07_g11970	Cc07_g12060_13445	0	0	1
Cc07_g12060	Cc07_g12090_13446	0	0	1
Cc07_g12090	Cc07_g12100_13447	0	0	1
Cc07_g12100	Cc07_g12130_13448	2	0	1
Cc07_g12130	Cc07_g12160_13449	0	0	1
Cc07_g12160	Cc07_g12190_13450	0	0	1
Cc07_g12190	Cc07_g12200_13451	0	0	1
Cc07_g12200	Cc07_g12320_13452	1	2	1
Cc07_g12320	Cc07_g12330_13453	0	0	1
Cc07_g12330	Cc07_g12440_13454	1	1	1
Cc07_g12440	Cc07_g12450_13455	0	0	1
Cc07_g12450	Cc07_g12490_13456	0	0	1
Cc07_g12490	Cc07_g12500_13457	0	0	1
Cc07_g12500	Cc07_g12520_13458	0	0	1
Cc07_g12520	Cc07_g12540_13459	0	0	1
Cc07_g12540	Cc07_g12580_13460	0	0	1
Cc07_g12580	Cc07_g12640_13461	0	0	1
Cc07_g12640	Cc07_g12650_13462	0	0	1
Cc07_g12650	Cc07_g12680_13463	0	0	1
Cc07_g12680	Cc07_g12690_13464	0	0	1
Cc07_g12690	Cc07_g12740_13465	0	0	1
Cc07_g12740	Cc07_g12820_13466	0	0	1
Cc07_g12820	Cc07_g12890_13467	1	2	2
Cc07_g12890	Cc07_g12900_13468	0	0	1
Cc07_g12900	Cc07_g12970_13469	0	0	1
Cc07_g12970	Cc07_g12990_13470	0	0	1
Cc07_g12990	Cc07_g13010_13471	0	0	1
Cc07_g13010	Cc07_g13020_13472	0	0	1
Cc07_g13020	Cc07_g13040_13473	1	1	1
Cc07_g13040	Cc07_g13070_13474	0	0	1
Cc07_g13070	Cc07_g13090_13475	0	0	2
Cc07_g13090	Cc07_g13150_13476	0	0	1
Cc07_g13150	Cc07_g13180_13477	0	0	1
Cc07_g13180	Cc07_g13190_13478	0	0	1
Cc07_g13190	Cc07_g13200_13479	0	0	1
Cc07_g13200	Cc07_g13310_13480	0	0	1
Cc07_g13310	Cc07_g13380_13481	7	5	3
Cc07_g13380	Cc07_g13400_13482	0	0	1
Cc07_g13400	Cc07_g13430_13483	0	0	1
Cc07_g13430	Cc07_g13470_13484	4	6	4
Cc07_g13470	Cc07_g13480_13485	0	0	1
Cc07_g13480	Cc07_g13500_13486	0	0	1
Cc07_g13500	Cc07_g13540_13487	0	0	1
Cc07_g13540	Cc07_g13550_13488	0	0	1
Cc07_g13550	Cc07_g13560_13489	0	0	1
Cc07_g13560	Cc07_g13600_13490	2	0	2
Cc07_g13600	Cc07_g13650_13491	0	0	1
Cc07_g13650	Cc07_g13680_13492	0	0	1
Cc07_g13680	Cc07_g13690_13493	0	0	1
Cc07_g13690	Cc07_g13700_13494	0	0	1
Cc07_g13700	Cc07_g13770_13495	0	1	1
Cc07_g13770	Cc07_g13780_13496	0	0	1
Cc07_g13780	Cc07_g13830_13497	0	0	3
Cc07_g13830	Cc07_g13840_13498	0	0	1
Cc07_g13840	Cc07_g13850_13499	0	0	1
Cc07_g13850	Cc07_g13860_13500	0	0	1
Cc07_g13860	Cc07_g13870_13501	0	0	1
Cc07_g13870	Cc07_g13930_13502	0	0	1
Cc07_g13930	Cc07_g13940_13503	0	0	2
Cc07_g13940	Cc07_g13950_13504	0	0	1
Cc07_g13950	Cc07_g13960_13505	0	0	1
Cc07_g13960	Cc07_g14040_13506	0	0	1
Cc07_g14040	Cc07_g14110_13507	0	0	1
Cc07_g14110	Cc07_g14150_13508	5	3	2
Cc07_g14150	Cc07_g14160_13509	21	18	7
Cc07_g14160	Cc07_g14170_13510	0	0	1
Cc07_g14170	Cc07_g14180_13511	0	0	1
Cc07_g14180	Cc07_g14210_13512	0	1	1
Cc07_g14210	Cc07_g14240_13513	0	1	1
Cc07_g14240	Cc07_g14280_13514	0	0	1
Cc07_g14280	Cc07_g14310_13515	0	0	1
Cc07_g14310	Cc07_g14320_13516	0	0	1
Cc07_g14320	Cc07_g14340_13517	0	0	1
Cc07_g14340	Cc07_g14360_13518	0	0	1
Cc07_g14360	Cc07_g14410_13519	0	0	1
Cc07_g14410	Cc07_g14440_13520	0	0	1
Cc07_g14440	Cc07_g14450_13521	4	2	1
Cc07_g14450	Cc07_g14460_13522	0	0	1
Cc07_g14460	Cc07_g14470_13523	0	0	1
Cc07_g14470	Cc07_g14480_13524	0	0	1
Cc07_g14480	Cc07_g14530_13525	0	0	1
Cc07_g14530	Cc07_g14570_13526	0	0	1
Cc07_g14570	Cc07_g14620_13527	0	0	1
Cc07_g14620	Cc07_g14660_13528	0	0	1
Cc07_g14660	Cc07_g14720_13529	0	1	1
Cc07_g14720	Cc07_g14800_13530	0	0	1
Cc07_g14800	Cc07_g14810_13531	0	0	1
Cc07_g14810	Cc07_g14820_13532	0	0	1
Cc07_g14820	Cc07_g14890_13533	0	0	2
Cc07_g14890	Cc07_g14910_13534	0	0	1
Cc07_g14910	Cc07_g14920_13535	0	0	1
Cc07_g14920	Cc07_g14970_13536	0	0	1
Cc07_g14970	Cc07_g15000_13537	0	0	1
Cc07_g15000	Cc07_g15020_13538	0	0	1
Cc07_g15020	Cc07_g15030_13539	0	0	1
Cc07_g15030	Cc07_g15040_13540	0	0	2
Cc07_g15040	Cc07_g15060_13541	0	0	1
Cc07_g15060	Cc07_g15130_13542	0	0	1
Cc07_g15130	Cc07_g15160_13543	0	0	1
Cc07_g15160	Cc07_g15180_13544	0	0	1
Cc07_g15180	Cc07_g15210_13545	0	0	1
Cc07_g15210	Cc07_g15270_13546	0	0	1
Cc07_g15270	Cc07_g15300_13547	1	0	1
Cc07_g15300	Cc07_g15320_13548	2	6	1
Cc07_g15320	Cc07_g15430_13549	4	9	5
Cc07_g15430	Cc07_g15450_13550	5	2	4
Cc07_g15450	Cc07_g15510_13551	0	0	1
Cc07_g15510	Cc07_g15570_13552	0	0	1
Cc07_g15570	Cc07_g15670_13553	0	0	1
Cc07_g15670	Cc07_g15680_13554	0	0	1
Cc07_g15680	Cc07_g15710_13555	0	0	1
Cc07_g15710	Cc07_g15720_13556	0	0	1
Cc07_g15720	Cc07_g15770_13557	0	0	1
Cc07_g15770	Cc07_g15790_13558	0	0	1
Cc07_g15790	Cc07_g15830_13559	22	6	3
Cc07_g15830	Cc07_g15860_13560	0	0	1
Cc07_g15860	Cc07_g15880_13561	0	0	1
Cc07_g15880	Cc07_g15940_13562	0	0	1
Cc07_g15940	Cc07_g15950_13563	0	0	1
Cc07_g15950	Cc07_g15970_13564	0	0	2
Cc07_g15970	Cc07_g15980_13565	0	0	1
Cc07_g15980	Cc07_g15990_13566	0	0	1
Cc07_g15990	Cc07_g16000_13567	0	0	1
Cc07_g16000	Cc07_g16040_13568	1	0	1
Cc07_g16040	Cc07_g16060_13569	3	0	1
Cc07_g16060	Cc07_g16120_13570	0	0	1
Cc07_g16120	Cc07_g16130_13571	0	0	1
Cc07_g16130	Cc07_g16140_13572	0	0	1
Cc07_g16140	Cc07_g16190_13573	0	0	1
Cc07_g16190	Cc07_g16230_13574	0	0	1
Cc07_g16230	Cc07_g16270_13575	1	0	1
Cc07_g16270	Cc07_g16280_13576	8	0	1
Cc07_g16280	Cc07_g16290_13577	0	0	1
Cc07_g16290	Cc07_g16340_13578	0	0	1
Cc07_g16340	Cc07_g16380_13579	0	0	1
Cc07_g16380	Cc07_g16400_13580	0	0	1
Cc07_g16400	Cc07_g16460_13581	1	0	2
Cc07_g16460	Cc07_g16510_13582	1	1	1
Cc07_g16510	Cc07_g16530_13583	0	0	1
Cc07_g16530	Cc07_g16600_13584	0	0	5
Cc07_g16600	Cc07_g16610_13585	0	0	1
Cc07_g16610	Cc07_g16630_13586	0	2	2
Cc07_g16630	Cc07_g16640_13587	0	0	1
Cc07_g16640	Cc07_g16660_13588	0	0	4
Cc07_g16660	Cc07_g16690_13589	0	0	1
Cc07_g16690	Cc07_g16730_13590	0	0	1
Cc07_g16730	Cc07_g16750_13591	1	3	2
Cc07_g16750	Cc07_g16800_13592	0	0	1
Cc07_g16800	Cc07_g16830_13593	0	0	1
Cc07_g16830	Cc07_g16840_13594	0	0	1
Cc07_g16840	Cc07_g16850_13595	0	0	1
Cc07_g16850	Cc07_g16860_13596	0	0	1
Cc07_g16860	Cc07_g16930_13597	0	0	1
Cc07_g16930	Cc07_g16940_13598	0	0	1
Cc07_g16940	Cc07_g16950_13599	0	0	1
Cc07_g16950	Cc07_g17020_13600	0	0	2
Cc07_g17020	Cc07_g17210_13601	0	0	1
Cc07_g17210	Cc07_g17230_13602	0	0	17
Cc07_g17230	Cc07_g17240_13603	0	0	1
Cc07_g17240	Cc07_g17290_13604	0	0	1
Cc07_g17290	Cc07_g17310_13605	3	0	1
Cc07_g17310	Cc07_g17340_13606	0	0	1
Cc07_g17340	Cc07_g17490_13607	0	0	2
Cc07_g17490	Cc07_g17520_13608	0	0	1
Cc07_g17520	Cc07_g17550_13609	0	1	2
Cc07_g17550	Cc07_g17570_13610	1	2	1
Cc07_g17570	Cc07_g17630_13611	0	0	2
Cc07_g17630	Cc07_g17660_13612	0	1	3
Cc07_g17660	Cc07_g17670_13613	0	0	1
Cc07_g17670	Cc07_g17680_13614	0	0	1
Cc07_g17680	Cc07_g17720_13615	0	0	1
Cc07_g17720	Cc07_g17770_13616	0	0	1
Cc07_g17770	Cc07_g17870_13617	0	0	1
Cc07_g17870	Cc07_g17880_13618	0	0	1
Cc07_g17880	Cc07_g17900_13619	0	0	1
Cc07_g17900	Cc07_g17940_13620	2	4	2
Cc07_g17940	Cc07_g17950_13621	0	0	1
Cc07_g17950	Cc07_g18000_13622	0	0	1
Cc07_g18000	Cc07_g18010_13623	0	0	1
Cc07_g18010	Cc07_g18020_13624	0	0	1
Cc07_g18020	Cc07_g18030_13625	0	0	1
Cc07_g18030	Cc07_g18100_13626	0	0	1
Cc07_g18100	Cc07_g18120_13627	0	0	1
Cc07_g18120	Cc07_g18180_13628	3	0	1
Cc07_g18180	Cc07_g18200_13629	0	0	1
Cc07_g18200	Cc07_g18210_13630	0	0	1
Cc07_g18210	Cc07_g18220_13631	0	0	2
Cc07_g18220	Cc07_g18280_13632	0	0	1
Cc07_g18280	Cc07_g18290_13633	1	2	1
Cc07_g18290	Cc07_g18310_13634	0	0	1
Cc07_g18310	Cc07_g18330_13635	0	0	1
Cc07_g18330	Cc07_g18340_13636	0	0	1
Cc07_g18340	Cc07_g18360_13637	1	0	1
Cc07_g18360	Cc07_g18370_13638	0	0	1
Cc07_g18370	Cc07_g18380_13639	0	0	1
Cc07_g18380	Cc07_g18390_13640	0	0	1
Cc07_g18390	Cc07_g18420_13641	0	0	1
Cc07_g18420	Cc07_g18430_13642	0	0	1
Cc07_g18430	Cc07_g18460_13643	0	0	1
Cc07_g18460	Cc07_g18520_13644	0	0	1
Cc07_g18520	Cc07_g18530_13645	0	0	1
Cc07_g18530	Cc07_g18570_13646	0	0	1
Cc07_g18570	Cc07_g18580_13647	0	0	1
Cc07_g18580	Cc07_g18640_13648	0	0	1
Cc07_g18640	Cc07_g18650_13649	0	0	1
Cc07_g18650	Cc07_g18660_13650	0	0	1
Cc07_g18660	Cc07_g18680_13651	0	0	1
Cc07_g18680	Cc07_g18700_13652	0	0	2
Cc07_g18700	Cc07_g18780_13653	0	0	3
Cc07_g18780	Cc07_g18800_13654	0	0	1
Cc07_g18800	Cc07_g18810_13655	0	0	1
Cc07_g18810	Cc07_g18820_13656	1	2	1
Cc07_g18820	Cc07_g18830_13657	7	7	3
Cc07_g18830	Cc07_g18880_13658	0	0	1
Cc07_g18880	Cc07_g18920_13659	0	0	1
Cc07_g18920	Cc07_g18950_13660	0	0	1
Cc07_g18950	Cc07_g18970_13661	0	0	1
Cc07_g18970	Cc07_g19020_13662	0	0	1
Cc07_g19020	Cc07_g19060_13663	0	0	2
Cc07_g19060	Cc07_g19080_13664	0	0	2
Cc07_g19080	Cc07_g19090_13665	0	0	1
Cc07_g19090	Cc07_g19110_13666	0	0	1
Cc07_g19110	Cc07_g19120_13667	0	0	1
Cc07_g19120	Cc07_g19130_13668	0	0	2
Cc07_g19130	Cc07_g19140_13669	0	0	1
Cc07_g19140	Cc07_g19160_13670	0	0	1
Cc07_g19160	Cc07_g19180_13671	1	0	1
Cc07_g19180	Cc07_g19220_13672	0	0	1
Cc07_g19220	Cc07_g19260_13673	0	0	1
Cc07_g19260	Cc07_g19270_13674	0	0	1
Cc07_g19270	Cc07_g19280_13675	2	2	2
Cc07_g19280	Cc07_g19300_13676	0	0	1
Cc07_g19300	Cc07_g19310_13677	0	0	1
Cc07_g19310	Cc07_g19330_13678	0	0	1
Cc07_g19330	Cc07_g19350_13679	0	0	1
Cc07_g19350	Cc07_g19370_13680	0	0	1
Cc07_g19370	Cc07_g19380_13681	1	0	1
Cc07_g19380	Cc07_g19390_13682	0	0	1
Cc07_g19390	Cc07_g19400_13683	0	0	1
Cc07_g19400	Cc07_g19420_13684	0	0	1
Cc07_g19420	Cc07_g19440_13685	0	0	1
Cc07_g19440	Cc07_g19450_13686	0	0	1
Cc07_g19450	Cc07_g19460_13687	0	0	1
Cc07_g19460	Cc07_g19570_13688	0	0	1
Cc07_g19570	Cc07_g19580_13689	0	0	1
Cc07_g19580	Cc07_g19600_13690	0	0	1
Cc07_g19600	Cc07_g19610_13691	0	0	3
Cc07_g19610	Cc07_g19630_13692	0	0	4
